code_ind,ind_num,site,locality,site_code,year,month,genus,species_name,species,subgenus,age,sex,length_mm,mass_g,gps_prefix,gps_num,capture_gps_code,transect,capture_date,capture_time,capture_notes,release_date,release_time,processing_date,vp_time,vp_site,dbs_size,physical_exam,blood_sample_dbs,whole_body_specimen,photo,body_color,dorsal,ventral,other,observation
MAK.F.2025.08.202,202,Makay,Andasiberivotsy,MAK,2025,8,,,Mantidactylus sp.,,Adult,F,40.11,5.11,MAK.F.00,83,MAK.F.0083,T1,19-Aug-25,19:33,,20-Aug-25,12:03,20-Aug-25,9:29,F.V.,Large,5,1,,,,,,,Similar to 185 
MAK.F.2025.08.203,203,Makay,Andasiberivotsy,MAK,2025,8,,,Mantidactylus sp.,,Adult,F,39.13,5.09,MAK.F.00,84,MAK.F.0084,T1,19-Aug-25,19:39,,20-Aug-25,11:59,20-Aug-25,9:32,F.V.,Medium,5,1,,,,,,,With dorsal vertebral line
MAK.F.2025.08.204,204,Makay,Andasiberivotsy,MAK,2025,8,,,Mantidactylus sp.,,Sub-Adult,F,34.68,3.16,MAK.F.0,105,MAK.F.0105,T3,20-Aug-25,18:29,P.8065-8069,21-Aug-25,16:06,21-Aug-25,7:04,F.V.,Medium,5,1,,,,,,,Color: dark brown
MAK.F.2025.08.205,205,Makay,Andasiberivotsy,MAK,2025,8,,,Mantidactylus sp.,,Sub-Adult,M,28.19,1.73,MAK.F.0,105,MAK.F.0105,T3,20-Aug-25,18:30,P.8070-8074,21-Aug-25,16:06,21-Aug-25,NA,NA,NA,5,0,,,,,,,"Too small, no blood sampling"
MAK.F.2025.08.206,206,Makay,Andasiberivotsy,MAK,2025,8,,,Mantidactylus sp.,,Sub-Adult,F,34.93,3.04,MAK.F.0,105,MAK.F.0105,T3,20-Aug-25,18:30,,21-Aug-25,16:06,21-Aug-25,7:10,F.V.,Medium,5,1,,,,,,,Similar to 204
MAK.F.2025.08.207,207,Makay,Andasiberivotsy,MAK,2025,8,,,Mantidactylus sp.,,Adult,M,30.29,2.71,MAK.F.0,106,MAK.F.0106,T3,20-Aug-25,18:34,,21-Aug-25,16:08,21-Aug-25,7:14,F.V.,Small,5,1,,,,,,,Similar to 205
MAK.F.2025.08.208,208,Makay,Andasiberivotsy,MAK,2025,8,,,Mantidactylus sp.,,Adult,F,40.95,4.57,MAK.F.0,107,MAK.F.0107,T3,20-Aug-25,18:39,,21-Aug-25,16:10,21-Aug-25,7:18,F.V.,Medium,5,1,,,,,,,Similar to 207
MAK.F.2025.08.209,209,Makay,Andasiberivotsy,MAK,2025,8,,,Mantidactylus sp.,,Adult,F,39.77,4.28,MAK.F.0,108,MAK.F.0108,T3,20-Aug-25,18:45,,21-Aug-25,16:14,21-Aug-25,7:21,F.V.,Small,5,1,,,,,,,Similar to 207
MAK.F.2025.08.210,210,Makay,Andasiberivotsy,MAK,2025,8,,,Mantidactylus sp.,,Adult,M,30.44,2.25,MAK.F.0,109,MAK.F.0109,T3,20-Aug-25,18:48,,21-Aug-25,16:16,21-Aug-25,NA,NA,NA,5,0,,,,,,,Similar to 205
MAK.F.2025.08.211,211,Makay,Andasiberivotsy,MAK,2025,8,,,Boophis sp.,,Sub-Adult,F,34.42,2.7,MAK.F.0,109,MAK.F.0109,T3,20-Aug-25,18:50,,21-Aug-25,16:16,21-Aug-25,7:29,F.V.,NA,5,0,,,,,,,"Blood draw attempted,unsuccessful. Beige/grey color with yellow"
MAK.F.2025.08.212,212,Makay,Andasiberivotsy,MAK,2025,8,,,Mantidactylus sp.,,Adult,M,31.4,2.74,MAK.F.0,104,MAK.F.0104,T2,20-Aug-25,19:23,P.8075-8081,21-Aug-25,15:38,21-Aug-25,7:32,F.V.,Small,5,1,,,,,,,
MAK.F.2025.08.213,213,Makay,Andasiberivotsy,MAK,2025,8,,,Mantidactylus sp.,,Adult,M,34.86,3.4,MAK.F.0,110,MAK.F.0110,T2,20-Aug-25,19:43,,21-Aug-25,17:00,21-Aug-25,7:35,F.V.,Medium,5,1,,,,,,,Similar to 205
MAK.F.2025.08.214,214,Makay,Andasiberivotsy,MAK,2025,8,,,Mantidactylus sp.,,Adult,M,32.85,2.79,MAK.F.0,112,MAK.F.0112,T2,20-Aug-25,20:00,,21-Aug-25,17:10,21-Aug-25,7:39,F.V.,Medium,5,1,,,,,,,Similar to 205
MAK.F.2025.08.215,215,Makay,Andasiberivotsy,MAK,2025,8,,,Mantidactylus sp.,,Sub-Adult,F,36.45,3.03,MAK.F.0,113,MAK.F.0113,T2,20-Aug-25,20:02,,21-Aug-25,17:11,21-Aug-25,7:42,F.V.,Medium,5,1,,,,,,,Similar to 204
MAK.F.2025.08.216,216,Makay,Andasiberivotsy,MAK,2025,8,,,Mantidactylus sp.,,Adult,M,31.9,2.39,MAK.F.0,114,MAK.F.0114,T2,20-Aug-25,20:07,,21-Aug-25,17:12,21-Aug-25,7:46,F.V.,Small,5,1,,,,,,,Similar to 205
MAK.F.2025.08.217,217,Makay,Andasiberivotsy,MAK,2025,8,,,Mantidactylus sp.,,Sub-Adult,F,33.94,2.72,MAK.F.0,115,MAK.F.0115,T2,20-Aug-25,20:10,,21-Aug-25,17:13,21-Aug-25,7:56,F.V.,Medium,5,1,,,,,,,Similar to 204
MAK.F.2025.08.218,218,Makay,Andasiberivotsy,MAK,2025,8,,,Mantidactylus sp.,,Adult,F,41.64,4.4,MAK.F.0,100,MAK.F.0100,T2,20-Aug-25,20:12,,21-Aug-25,17:18,21-Aug-25,8:38,F.V.,Medium,5,1,,,,,,,Similar to 204
MAK.F.2025.08.219,219,Makay,Andasiberivotsy,MAK,2025,8,,,Mantidactylus sp.,,Sub-Adult,F,31.61,2.14,MAK.F.0,100,MAK.F.0100,T2,20-Aug-25,20:12,,21-Aug-25,17:18,21-Aug-25,NA,NA,NA,5,0,,,,,,,"Too small, no blood sampling. Similar to 205"
MAK.F.2025.08.220,220,Makay,Andasiberivotsy,MAK,2025,8,,,Mantidactylus sp.,,Adult,F,42.87,5.13,MAK.F.0,116,MAK.F.0116,T2,20-Aug-25,20:16,,21-Aug-25,17:16,21-Aug-25,8:42,F.V.,Medium,5,1,,,,,,,Similar to 205
MAK.F.2025.08.221,221,Makay,Andasiberivotsy,MAK,2025,8,,,Mantidactylus sp.,,Sub-Adult,M,30.27,2.13,MAK.F.0,116,MAK.F.0116,T2,20-Aug-25,20:20,,21-Aug-25,17:16,21-Aug-25,NA,NA,NA,5,0,,,,,,,"Too small, no blood sampling. Similar to 205"
MAK.F.2025.08.222,222,Makay,Andasiberivotsy,MAK,2025,8,,,Mantidactylus sp.,,Sub-Adult,M,30.4,2.03,MAK.F.0,112,MAK.F.0112,T2,20-Aug-25,20:23,,21-Aug-25,17:21,21-Aug-25,NA,NA,NA,5,0,,,,,,,"Too small, no blood sampling. Similar to 205"
MAK.F.2025.08.223,223,Makay,Andasiberivotsy,MAK,2025,8,,,Mantidactylus sp.,,Adult,M,33.62,2.87,MAK.F.0,103,MAK.F.0103,T2,20-Aug-25,20:26,,21-Aug-25,17:22,21-Aug-25,8:50,F.V.,Medium,5,1,,,,,,,Similar to 205
MAK.F.2025.08.224,224,Makay,Andasiberivotsy,MAK,2025,8,,,Mantidactylus sp.,,Adult,M,34.1,3.02,MAK.F.0,103,MAK.F.0103,T2,20-Aug-25,20:27,,21-Aug-25,17:22,21-Aug-25,8:52,F.V.,Small,5,1,,,,,,,Similar to 205
MAK.F.2025.08.225,225,Makay,Andasiberivotsy,MAK,2025,8,,,Mantidactylus sp.,,Sub-Adult,F,36.97,3.46,MAK.F.00,67,MAK.F.0067,T1,19-Aug-25,16:11,P.8027-8030,20-Aug-25,12:08,20-Aug-25,7:02,F.V.,Medium,5,1,,,,,,,
MAK.F.2025.08.226,226,Makay,Andasiberivotsy,MAK,2025,8,,,Ptychadena mascareniensis,,Adult,F,35.22,3.49,MAK.F.00,67,MAK.F.0067,T1,19-Aug-25,18:10,,20-Aug-25,12:08,20-Aug-25,7:05,F.V.,Large,5,1,,,,,,,Beige vertebral dorsal line
MAK.F.2025.08.227,227,Makay,Andasiberivotsy,MAK,2025,8,,,Mantidactylus sp.,,Sub-Adult,F,32.65,2.33,MAK.F.00,68,MAK.F.0068,T1,19-Aug-25,18:19,P.8031-8035,20-Aug-25,12:26,20-Aug-25,NA,NA,NA,5,0,,,,,,,"No blood, too small.With dorsal vertebral line"
MAK.F.2025.08.228,228,Makay,Andasiberivotsy,MAK,2025,8,,,Mantidactylus sp.,,Adult,F,42.58,4.82,MAK.F.0,133,MAK.F.0133,T3,21-Aug-25,18:19,,22-Aug-25,5:25,21-Aug-25,21:20,F.V.,Medium,5,1,,,,,,,Color: dark brown
MAK.F.2025.08.229,229,Makay,Andasiberivotsy,MAK,2025,8,,,Mantidactylus sp.,,Sub-Adult,F,30.06,2.25,MAK.F.0,133,MAK.F.0133,T3,21-Aug-25,18:21,,22-Aug-25,5:25,21-Aug-25,21:23,F.V.,Small,5,1,,,,,,,With dorsal vertebral line
MAK.F.2025.08.230,230,Makay,Andasiberivotsy,MAK,2025,8,,,Ptychadena mascareniensis,,Adult,M,31.04,2.56,MAK.F.0,133,MAK.F.0133,T3,21-Aug-25,18:24,,22-Aug-25,5:25,21-Aug-25,21:25,F.V.,Medium,5,1,,,,,,,Fine dorsal vertebral line
MAK.F.2025.08.231,231,Makay,NA,MAK,2025,8,,,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,NA
MAK.F.2025.08.232,232,Makay,Andasiberivotsy,MAK,2025,8,,,Mantidactylus sp.,,Sub-Adult,M,30.39,1.97,MAK.F.0,132,MAK.F.0132,T3,21-Aug-25,18:31,,22-Aug-25,5:24,21-Aug-25,NA,NA,NA,NA,0,,,,,,,"No blood, too small"
MAK.F.2025.08.233,233,Makay,Andasiberivotsy,MAK,2025,8,,,Mantidactylus sp.,,Adult,F,38.58,3.98,MAK.F.0,127,MAK.F.0127,T3,21-Aug-25,18:33,,22-Aug-25,5:22,21-Aug-25,21:28,F.V.,Medium,5,1,,,,,,,Similar to 232
MAK.F.2025.08.234,234,Makay,Andasiberivotsy,MAK,2025,8,,,Mantidactylus sp.,,Adult,M,34.87,3.2,MAK.F.0,127,MAK.F.0127,T3,21-Aug-25,18:34,,22-Aug-25,5:22,21-Aug-25,21:31,F.V.,Medium,5,1,,,,,,,Similar to 232
MAK.F.2025.08.235,235,Makay,Andasiberivotsy,MAK,2025,8,,,Mantidactylus sp.,,Adult,M,34.01,2.68,MAK.F.0,127,MAK.F.0127,T3,21-Aug-25,18:34,,22-Aug-25,5:22,21-Aug-25,21:33,F.V.,Medium,5,1,,,,,,,Similar to 232
MAK.F.2025.08.236,236,Makay,Andasiberivotsy,MAK,2025,8,,,Mantidactylus sp.,,Sub-Adult,F,29.19,2.04,MAK.F.0,128,MAK.F.0128,T3,21-Aug-25,18:35,,22-Aug-25,5:22,21-Aug-25,NA,NA,NA,5,0,,,,,,,"Too small, no blood sampling. Similar to 229, with dorsal vertebral line"
MAK.F.2025.08.237,237,Makay,Andasiberivotsy,MAK,2025,8,,,Mantidactylus sp.,,Adult,F,38.57,4,MAK.F.0,128,MAK.F.0128,T3,21-Aug-25,18:38,,22-Aug-25,5:23,21-Aug-25,21:36,F.V.,Medium,5,1,,,,,,,Similar to 232
MAK.F.2025.08.238,238,Makay,Andasiberivotsy,MAK,2025,8,,,Mantidactylus sp.,,Adult,F,39.39,4.85,MAK.F.0,125,MAK.F.0125,T3,21-Aug-25,18:41,,22-Aug-25,5:17,21-Aug-25,21:39,F.V.,Small,5,1,,,,,,,Similar to 232
MAK.F.2025.08.239,239,Makay,Andasiberivotsy,MAK,2025,8,,,Mantidactylus sp.,,Sub-Adult,F,33.08,2.54,MAK.F.0,125,MAK.F.0125,T3,21-Aug-25,18:41,,22-Aug-25,5:17,21-Aug-25,21:41,F.V.,Small,5,1,,,,,,,"Similar to 229, with dorsal vertebral line"
MAK.F.2025.08.240,240,Makay,Andasiberivotsy,MAK,2025,8,,,Mantidactylus sp.,,Adult,M,31.64,2.52,MAK.F.0,126,MAK.F.0126,T3,21-Aug-25,18:43,,22-Aug-25,5:21,21-Aug-25,21:43,F.V.,Small,5,1,,,,,,,Similar to 232. Malformed back left leg
MAK.F.2025.08.241,241,Makay,Andasiberivotsy,MAK,2025,8,,,Mantidactylus sp.,,Sub-Adult,F,32.21,3.27,MAK.F.0,126,MAK.F.0126,T3,21-Aug-25,18:45,,22-Aug-25,5:21,21-Aug-25,21:45,F.V.,Medium,5,1,,,,,,,Similar to 232
MAK.F.2025.08.242,242,Makay,Andasiberivotsy,MAK,2025,8,,,Ptychadena mascareniensis,,Adult,F,34.84,4.06,MAK.F.0,124,MAK.F.0124,T3,21-Aug-25,18:47,,22-Aug-25,5:15,21-Aug-25,21:47,F.V.,Large,5,1,,,,,,,No dorsal vertebral line
MAK.F.2025.08.243,243,Makay,Andasiberivotsy,MAK,2025,8,,,Ptychadena mascareniensis,,Sub-Adult,F,32.85,3.54,MAK.F.0,124,MAK.F.0124,T3,21-Aug-25,18:48,,22-Aug-25,5:15,21-Aug-25,21:49,F.V.,Medium,5,1,,,,,,,Similar to 242
MAK.F.2025.08.244,244,Makay,Andasiberivotsy,MAK,2025,8,,,Mantidactylus sp.,,Adult,M,31.34,2.23,MAK.F.0,124,MAK.F.0124,T3,21-Aug-25,18:49,,22-Aug-25,5:15,21-Aug-25,21:50,F.V.,Small,5,1,,,,,,,Similar to 232
MAK.F.2025.08.245,245,Makay,Andasiberivotsy,MAK,2025,8,,,Mantidactylus sp.,,Adult,F,39.33,5,MAK.F.0,123,MAK.F.0123,T3,21-Aug-25,18:49,,22-Aug-25,5:14,21-Aug-25,21:52,F.V.,Medium,5,1,,,,,,,Similar to 232
MAK.F.2025.08.246,246,Makay,Andasiberivotsy,MAK,2025,8,,,Mantidactylus sp.,,Adult,F,41.49,5.73,MAK.F.0,122,MAK.F.0122,T3,21-Aug-25,18:52,,22-Aug-25,5:13,21-Aug-25,21:54,F.V.,Medium,5,1,,,,,,,Similar to 242
MAK.F.2025.08.247,247,Makay,Andasiberivotsy,MAK,2025,8,,,Mantidactylus sp.,,Adult,F,40.8,6.69,MAK.F.0,121,MAK.F.0121,T3,21-Aug-25,18:54,,22-Aug-25,5:10,21-Aug-25,21:56,F.V.,Large,5,1,,,,,,,Similar to 232
MAK.F.2025.08.248,248,Makay,Andasiberivotsy,MAK,2025,8,,,Mantidactylus sp.,,Sub-Adult,F,31.42,2.9,MAK.F.0,121,MAK.F.0121,T3,21-Aug-25,18:55,,22-Aug-25,5:10,21-Aug-25,21:58,F.V.,Medium,5,1,,,,,,,Similar to 232
MAK.F.2025.08.249,249,Makay,Andasiberivotsy,MAK,2025,8,,,Mantidactylus sp.,,Sub-Adult,F,31.81,2.85,MAK.F.0,121,MAK.F.0121,T3,21-Aug-25,18:55,,22-Aug-25,5:10,21-Aug-25,22:01,F.V.,Medium,5,1,,,,,,,"Similar to 229, with dorsal vertebral line"
MAK.F.2025.08.250,250,Makay,Andasiberivotsy,MAK,2025,8,,,Mantidactylus sp.,,Sub-Adult,F,30.04,2.69,MAK.F.0,121,MAK.F.0121,T3,21-Aug-25,18:57,,22-Aug-25,5:10,21-Aug-25,22:03,F.V.,Medium,5,1,,,,,,,Similar to 249
MAK.F.2025.08.251,251,Makay,Andasiberivotsy,MAK,2025,8,,,Mantidactylus sp.,,Adult,F,36.11,3.67,MAK.F.0,120,MAK.F.0120,T3,21-Aug-25,18:59,,22-Aug-25,5:09,21-Aug-25,22:05,F.V.,Medium,5,1,,,,,,,Similar to 249
MAK.F.2025.08.252,252,Makay,Andasiberivotsy,MAK,2025,8,,,Mantidactylus sp.,,Adult,M,33.83,3.04,MAK.F.0,119,MAK.F.0119,T3,21-Aug-25,19:01,,22-Aug-25,5:08,21-Aug-25,22:06,F.V.,Medium,5,1,,,,,,,Similar to 249
MAK.F.2025.08.253,253,Makay,Andasiberivotsy,MAK,2025,8,,,Mantidactylus sp.,,Sub-Adult,F,31.16,2.47,MAK.F.0,118,MAK.F.0118,T3,21-Aug-25,19:03,,22-Aug-25,5:07,21-Aug-25,22:08,F.V.,Medium,5,1,,,,,,,Similar to 232
MAK.F.2025.08.254,254,Makay,Andasiberivotsy,MAK,2025,8,,,Ptychadena mascareniensis,,Adult,F,37.4,5.3,MAK.F.0,118,MAK.F.0118,T3,21-Aug-25,19:03,,22-Aug-25,5:07,21-Aug-25,22:10,F.V.,Large,5,1,,,,,,,Similar to 242
MAK.F.2025.08.255,255,Makay,Andasiberivotsy,MAK,2025,8,,,Ptychadena mascareniensis,,Adult,M,33.52,4,MAK.F.0,118,MAK.F.0118,T3,21-Aug-25,19:04,,22-Aug-25,5:07,21-Aug-25,22:12,F.V.,Medium,5,1,,,,,,,Similar to 242
MAK.F.2025.08.256,256,Makay,Andasiberivotsy,MAK,2025,8,,,Mantidactylus sp.,,Sub-Adult,F,33.1,3.41,MAK.F.0,117,MAK.F.0117,T3,21-Aug-25,19:07,,22-Aug-25,5:06,21-Aug-25,22:14,F.V.,Medium,5,1,,,,,,,Similar to 249
TDB.F.2025.08.001,1,Tsingy de Bemaraha,C1:Oliha,TDB,2025,8,,,Boophis sp.,,Adult,M,44.06,8.3,TDB.F.00,06,TDB.F.0006,T1,24-Aug-2025,18:25,P.8189-8196,25-Aug-2025,15:23,25-Aug-2025,8:17,F.V.,Small,5,1,,Y,,,,,Fine dorsal vertebral line. Probably B. doulioti or Aglyptodactus secufer
TDB.F.2025.08.002,2,Tsingy de Bemaraha,C1:Oliha,TDB,2025,8,,,Mantidactylus sp.,,Adult,M,36.35,4.03,TDB.F.00,06,TDB.F.0006,T1,24-Aug-2025,18:28,P.8197-8201,25-Aug-2025,15:23,25-Aug-2025,8:20,F.V.,Small,5,1,,Y,,,,,
TDB.F.2025.08.003,3,Tsingy de Bemaraha,C1:Oliha,TDB,2025,8,,,Boophis sp.,,Adult,M,41.45,7.3,TDB.F.00,06,TDB.F.0006,T1,24-Aug-2025,18:29,,25-Aug-2025,15:23,25-Aug-2025,8:23,F.V.,Small,5,1,,N,,,,,Ref. F.001
TDB.F.2025.08.004,4,Tsingy de Bemaraha,C1:Oliha,TDB,2025,8,,,Boophis sp.,,Adult,M,41.13,6.13,TDB.F.00,06,TDB.F.0006,T1,24-Aug-2025,18:31,P.8202-8207,25-Aug-2025,15:23,25-Aug-2025,8:26,F.V.,Small,5,1,,Y,,,,,Ref. F.001
TDB.F.2025.08.005,5,Tsingy de Bemaraha,C1:Oliha,TDB,2025,8,,,Boophis sp.,,Adult,M,39.42,6.09,TDB.F.00,06,TDB.F.0006,T1,24-Aug-2025,18:35,,25-Aug-2025,15:23,25-Aug-2025,8:30,F.V.,Small,5,1,,N,,,,,Ref. F.004
TDB.F.2025.08.006,6,Tsingy de Bemaraha,C1:Oliha,TDB,2025,8,,,Mantidactylus sp.,,Adult,F,46.98,6.92,TDB.F.00,06,TDB.F.0006,T1,24-Aug-2025,18:35,,25-Aug-2025,15:23,25-Aug-2025,8:32,F.V.,Large,5,1,,N,,,,,Ref. F.002. Dark brown color
TDB.F.2025.08.007,7,Tsingy de Bemaraha,C1:Oliha,TDB,2025,8,,,Boophis sp.,,Adult,M,37.11,5.07,TDB.F.00,06,TDB.F.0006,T1,24-Aug-2025,18:35,P.8208-8209,25-Aug-2025,15:23,25-Aug-2025,8:35,F.V.,Small,5,1,,Y,,,,,Ref. F.004
TDB.F.2025.08.008,8,Tsingy de Bemaraha,C1:Oliha,TDB,2025,8,,,Boophis sp.,,Adult,M,41.67,7.46,TDB.F.00,06,TDB.F.0006,T1,24-Aug-2025,18:35,P.8210-8214,25-Aug-2025,15:23,25-Aug-2025,8:37,F.V.,Medium,5,1,,Y,,,,,Ref. F.004
TDB.F.2025.08.009,9,Tsingy de Bemaraha,C1:Oliha,TDB,2025,8,,,Boophis sp.,,Adult,M,41.22,6.32,TDB.F.00,06,TDB.F.0006,T1,24-Aug-2025,18:39,,25-Aug-2025,15:23,25-Aug-2025,8:41,F.V.,Small,5,1,,N,,,,,Ref. F.004. Light brown color
TDB.F.2025.08.010,10,Tsingy de Bemaraha,C1:Oliha,TDB,2025,8,,,Mantidactylus sp.,,Adult,M,37.47,3.94,TDB.F.00,06,TDB.F.0006,T1,24-Aug-2025,18:39,,25-Aug-2025,15:23,25-Aug-2025,8:44,F.V.,Medium,5,1,,N,,,,,Ref. F.002
TDB.F.2025.08.011,11,Tsingy de Bemaraha,C1:Oliha,TDB,2025,8,,,Mantidactylus sp.,,Adult,M,36.98,3.57,TDB.F.00,06,TDB.F.0006,T1,24-Aug-2025,18:42,,25-Aug-2025,15:25,25-Aug-2025,8:47,F.V.,Large,5,1,,N,,,,,Ref. F.002
TDB.F.2025.08.012,12,Tsingy de Bemaraha,C1:Oliha,TDB,2025,8,,,Boophis sp.,,Adult,M,41.24,6.59,TDB.F.00,06,TDB.F.0006,T1,24-Aug-2025,18:44,,25-Aug-2025,15:25,25-Aug-2025,8:50,F.V.,Large,5,1,,N,,,,,Ref. F.009
TDB.F.2025.08.013,13,Tsingy de Bemaraha,C1:Oliha,TDB,2025,8,,,Boophis sp.,,Adult,M,40.95,7,TDB.F.00,06,TDB.F.0006,T1,24-Aug-2025,18:44,,25-Aug-2025,15:25,25-Aug-2025,8:52,F.V.,Large,5,1,,N,,,,,Ref. F.009
TDB.F.2025.08.014,14,Tsingy de Bemaraha,C1:Oliha,TDB,2025,8,,,Boophis sp.,,Adult,M,38.9,5.92,TDB.F.00,06,TDB.F.0006,T1,24-Aug-2025,18:46,,25-Aug-2025,15:25,25-Aug-2025,8:54,F.V.,Small,5,1,,N,,,,,Ref. F.009
TDB.F.2025.08.015,15,Tsingy de Bemaraha,C1:Oliha,TDB,2025,8,,,Boophis sp.,,Adult,M,41.37,6.74,TDB.F.00,06,TDB.F.0006,T1,24-Aug-2025,18:52,,25-Aug-2025,15:25,25-Aug-2025,8:57,F.V.,Medium,5,1,,N,,,,,Ref. F.009
TDB.F.2025.08.016,16,Tsingy de Bemaraha,C1:Oliha,TDB,2025,8,,,Boophis sp.,,Adult,M,39.67,6.4,TDB.F.00,06,TDB.F.0006,T1,24-Aug-2025,18:52,,25-Aug-2025,15:25,25-Aug-2025,8:59,F.V.,Large,5,1,,N,,,,,Ref. F.004
TDB.F.2025.08.017,17,Tsingy de Bemaraha,C1:Oliha,TDB,2025,8,,,Boophis sp.,,Adult,M,40.07,5.88,TDB.F.00,06,TDB.F.0006,T1,24-Aug-2025,18:52,,25-Aug-2025,15:25,25-Aug-2025,9:01,F.V.,Medium,5,1,,N,,,,,Ref. F.009
TDB.F.2025.08.018,18,Tsingy de Bemaraha,C1:Oliha,TDB,2025,8,,,Boophis sp.,,Adult,M,38.54,6.04,TDB.F.00,06,TDB.F.0006,T1,24-Aug-2025,18:53,,25-Aug-2025,15:25,25-Aug-2025,9:05,F.V.,Medium,5,1,,N,,,,,Ref. F.001
TDB.F.2025.08.019,19,Tsingy de Bemaraha,C1:Oliha,TDB,2025,8,,,Boophis sp.,,Adult,M,39.86,5.88,TDB.F.00,06,TDB.F.0006,T1,24-Aug-2025,18:55,,25-Aug-2025,15:25,25-Aug-2025,9:07,F.V.,Large,5,1,,N,,,,,Ref. F.009
TDB.F.2025.08.020,20,Tsingy de Bemaraha,C1:Oliha,TDB,2025,8,,,Boophis sp.,,Adult,M,41.71,6.64,TDB.F.00,07,TDB.F.0007,T1,24-Aug-2025,18:59,,25-Aug-2025,15:23,25-Aug-2025,9:10,F.V.,Medium,5,1,,N,,,,,Ref. F.009
TDB.F.2025.08.021,21,Tsingy de Bemaraha,C1:Oliha,TDB,2025,8,,,Boophis sp.,,Adult,M,38.98,5.35,TDB.F.00,07,TDB.F.0007,T1,24-Aug-2025,18:59,,25-Aug-2025,15:23,25-Aug-2025,9:13,F.V.,Small,5,1,,N,,,,,Ref. F.001. Fine dorsal vertebral line
TDB.F.2025.08.022,22,Tsingy de Bemaraha,C1:Oliha,TDB,2025,8,,,Boophis sp.,,Adult,M,41.01,6.1,TDB.F.00,07,TDB.F.0007,T1,24-Aug-2025,18:59,,25-Aug-2025,15:23,25-Aug-2025,9:16,F.V.,Medium,5,1,,N,,,,,Ref. F.009
TDB.F.2025.08.023,23,Tsingy de Bemaraha,C1:Oliha,TDB,2025,8,,,Boophis sp.,,Adult,M,42.46,7.01,TDB.F.00,07,TDB.F.0007,T1,24-Aug-2025,18:59,,25-Aug-2025,15:23,25-Aug-2025,9:18,F.V.,Medium,5,1,,N,,,,,Ref. F.008
TDB.F.2025.08.024,24,Tsingy de Bemaraha,C1:Oliha,TDB,2025,8,,,Boophis sp.,,Adult,M,39.19,5.26,TDB.F.00,07,TDB.F.0007,T1,24-Aug-2025,18:59,,25-Aug-2025,15:23,25-Aug-2025,9:21,F.V.,Medium,5,1,,N,,,,,Ref. F.021. Fine dorsal vertebral line
TDB.F.2025.08.025,25,Tsingy de Bemaraha,C1:Oliha,TDB,2025,8,,,Boophis sp.,,Adult,M,37.24,4.57,TDB.F.00,08,TDB.F.0008,T1,24-Aug-2025,19:04,,25-Aug-2025,15:21,25-Aug-2025,9:25,F.V.,Medium,5,1,,N,,,,,Ref. F.021
TDB.F.2025.08.026,26,Tsingy de Bemaraha,C1:Oliha,TDB,2025,8,,,Boophis sp.,,Adult,M,44.17,7.96,TDB.F.00,08,TDB.F.0008,T1,24-Aug-2025,19:04,,25-Aug-2025,15:21,25-Aug-2025,9:27,F.V.,Large,5,1,,N,,,,,Ref. F.009
TDB.F.2025.08.027,27,Tsingy de Bemaraha,C1:Oliha,TDB,2025,8,,,Ptychadena mascareniensis,,Adult,M,34.87,3.63,TDB.F.00,09,TDB.F.0009,T1,24-Aug-2025,19:10,,25-Aug-2025,15:08,25-Aug-2025,9:30,F.V.,Large,5,1,,N,,,,,
TDB.F.2025.08.028,28,Tsingy de Bemaraha,C1:Oliha,TDB,2025,8,,,Ptychadena mascareniensis,,Adult,M,37.06,4.18,TDB.F.00,09,TDB.F.0009,T1,24-Aug-2025,19:15,,25-Aug-2025,15:08,25-Aug-2025,9:32,F.V.,Large,5,1,,N,,,,,
TDB.F.2025.08.029,29,Tsingy de Bemaraha,C1:Oliha,TDB,2025,8,,,Boophis sp.,,Adult,M,39.04,5.4,TDB.F.00,09,TDB.F.0009,T1,24-Aug-2025,19:17,,25-Aug-2025,15:08,25-Aug-2025,9:35,F.V.,Medium,5,1,,N,,,,,Ref. F.008
TDB.F.2025.08.030,30,Tsingy de Bemaraha,C1:Oliha,TDB,2025,8,,,Boophis sp.,,Adult,M,39.03,5.12,TDB.F.00,10,TDB.F.0010,T1,24-Aug-2025,19:21,,25-Aug-2025,14:24,25-Aug-2025,9:37,F.V.,Small,5,1,,N,,,,,Ref. F.008
TDB.F.2025.08.031,31,Tsingy de Bemaraha,C1:Oliha,TDB,2025,8,,,Boophis sp.,,Adult,M,38.7,5.51,TDB.F.00,10,TDB.F.0010,T1,24-Aug-2025,19:21,,25-Aug-2025,14:24,25-Aug-2025,9:40,F.V.,Large,5,1,,N,,,,,Ref. F.009
TDB.F.2025.08.032,32,Tsingy de Bemaraha,C1:Oliha,TDB,2025,8,,,Boophis sp.,,Adult,M,38.28,6,TDB.F.00,10,TDB.F.0010,T1,24-Aug-2025,19:21,,25-Aug-2025,14:24,25-Aug-2025,9:42,F.V.,Small,5,1,,N,,,,,Ref. F.021
